,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
4147,-118.2,34.13,50.0,7.982757702011113,6.3784261836515865,7.566311014772463,6.354370040797351,3.3438,173600.0,1,0,0,0,0,0.7990254022171632,1.2562626429935502
2123,-119.71,36.76,28.0,7.892078421248119,6.269096283706261,7.239214973779806,6.257667587882639,2.3108,72000.0,0,1,0,0,0,0.7943530143881685,1.2611853075306134
4561,-118.25,34.06,52.0,5.1647859739235145,4.204692619390966,5.521460917862246,4.060443010546419,1.7763,312500.0,1,0,0,0,0,0.8141078140740073,1.2719759791009806
4908,-118.26,34.01,46.0,6.779921907472252,5.537334267018537,6.918695219020472,5.402677381872279,2.1776,118300.0,1,0,0,0,0,0.8167253756884366,1.2549188908116318
15549,-117.08,33.11,31.0,7.213031659834869,5.783825182329737,7.171656822768514,5.805134968916488,2.5331,115100.0,1,0,0,0,0,0.8018577284966677,1.242526090858687
9057,-118.14,34.68,31.0,7.888709524182015,6.4967749901858625,7.198931240688173,6.401917196727186,2.4432,101100.0,0,1,0,0,0,0.8235535825309168,1.2322417303702262
8445,-118.37,33.91,35.0,7.463363045520021,5.648974238161206,6.70073110954781,5.645446897643238,5.6704,303700.0,1,0,0,0,0,0.7568939369165587,1.3220145687023812
7159,-118.16,34.04,38.0,6.981934677156389,5.659482215759621,7.336936913707618,5.780743515792329,2.7026,145000.0,1,0,0,0,0,0.8105893964142075,1.2077918105313863
2677,-115.52,32.98,32.0,7.38770923908104,5.948034989180646,7.176254532017144,5.846438775057725,1.4583,58600.0,0,1,0,0,0,0.8051257564003051,1.2636255203079756
12785,-121.44,38.63,38.0,7.422971251049421,5.991464547107982,7.018401799069201,5.948034989180646,1.3302,62200.0,0,1,0,0,0,0.8071517919809995,1.24797034054972
14190,-117.07,32.71,26.0,8.331345424845724,6.714170529909472,7.945555428253489,6.548219102762372,2.8372,123400.0,0,0,0,0,1,0.8058927085037771,1.2723070645774723
8403,-118.37,33.94,29.0,7.725771441587952,6.70196036600254,8.139148678884066,6.661854740545311,2.3675,149400.0,1,0,0,0,0,0.8674810556685355,1.1597027768509334
14535,-117.14,32.93,12.0,7.29641326877392,5.8998973535824915,6.917705609835305,5.921578419643816,4.0521,166700.0,1,0,0,0,0,0.8086024100131465,1.2321737131048245
14394,-117.24,32.75,41.0,7.595889917718538,6.244166900663736,6.923628628138427,6.194405391104672,2.79,226000.0,0,0,0,0,1,0.822045470419245,1.2262500495409026
1922,-120.81,38.89,17.0,7.271703706887368,5.783825182329737,6.516193076042964,5.594711379601839,2.9444,119300.0,0,1,0,0,0,0.7953879057051799,1.2997459946548442
1832,-122.31,37.91,31.0,7.267525427828172,5.855071922202427,6.525029657843462,5.855071922202427,2.7243,218100.0,0,0,0,1,0,0.8056486324468434,1.241235893323483
15335,-117.33,33.21,17.0,7.1284959456800365,5.707110264748875,6.052089168924417,5.666426688112432,2.2882,85800.0,0,0,0,0,1,0.8006051077587356,1.2580231489864453
6232,-117.94,34.07,25.0,7.503840746698951,6.003887067106539,7.080026499922591,5.8971538676367405,3.3523,170800.0,1,0,0,0,0,0.8001085403828347,1.2724512392121259
18952,-122.06,38.25,36.0,7.506042178518122,5.780743515792329,6.860663671448287,5.700443573390687,3.3153,99000.0,0,1,0,0,0,0.7701453546765961,1.3167470358896027
8770,-118.34,33.79,36.0,6.57507584059962,4.820281565605037,5.963579343618446,4.8283137373023015,5.0254,350000.0,1,0,0,0,0,0.7331142153282671,1.3617747723811497
6660,-118.13,34.15,28.0,7.02108396428914,5.814130531825066,6.606650186198215,5.780743515792329,2.5903,125000.0,1,0,0,0,0,0.8280958554828687,1.2145641724301282
8171,-118.12,33.8,35.0,7.515344571180436,6.077642243349034,6.652863029353347,6.037870919922137,2.7092,256300.0,1,0,0,0,0,0.8086977497552609,1.2447010992539322
9467,-123.79,39.44,49.0,7.736743682453495,6.180016653652572,7.091742115095153,6.173786103901937,3.5,113300.0,1,0,0,0,0,0.7987878243489579,1.253160305888107
9697,-121.61,36.69,19.0,9.20029003612268,7.870165946469845,9.330165765044532,7.835579246669965,2.0244,118500.0,1,0,0,0,0,0.8554258523991711,1.17416846240598
1481,-122.04,37.96,28.0,7.0967213784947605,5.53338948872752,6.586171654854675,5.53338948872752,3.6964,165700.0,0,0,0,1,0,0.7797106852039288,1.2825269923528824
17415,-120.46,34.64,11.0,6.333279628139691,5.10594547390058,6.22455842927536,4.997212273764115,2.0161,118800.0,0,0,0,0,1,0.8062087533943891,1.2673625375872202
6420,-117.98,34.14,27.0,8.754949455098293,7.162397497355718,7.9724660159745655,7.084226422097916,3.6336,235200.0,0,1,0,0,0,0.8180969557950811,1.2358370460589556
7492,-118.24,33.93,19.0,5.786897381366708,4.31748811353631,5.872117789475416,4.477336814478207,2.75,90600.0,1,0,0,0,0,0.7460799507933622,1.292486498369705
18073,-122.0,37.28,33.0,7.682943169878292,5.7430031878094825,6.75110146893676,5.717027701406222,8.3605,500001.0,1,0,0,0,0,0.7475004123843414,1.3438702016414075
9938,-122.24,38.25,33.0,5.365976015021851,3.6109179126442243,4.5217885770490405,3.5263605246161616,4.9167,187500.0,0,0,0,1,0,0.6729284481584699,1.5216753867235195
9200,-119.68,37.35,13.0,7.744136627627991,5.958424693029782,6.8308742346461795,5.8522024797744745,3.1326,119800.0,0,1,0,0,0,0.7694111015258305,1.3232858320251464
11728,-120.02,39.24,32.0,7.206377291472252,6.09807428216624,6.716594773520978,5.717027701406222,1.8269,225000.0,0,1,0,0,0,0.8462052478687822,1.2605111725625702
7612,-118.23,33.89,35.0,7.135687347028144,5.84354441703136,7.48605261786314,5.840641657373398,2.1949,95100.0,1,0,0,0,0,0.8189182250908271,1.22173003680509
3667,-118.4,34.24,35.0,7.845024417241484,6.302618975744905,7.523481312573497,6.222576268071369,4.775,179500.0,1,0,0,0,0,0.8033906130226005,1.260735759478763
12678,-121.38,38.55,23.0,7.934155233536322,6.066108090103747,7.249925536717988,6.133398042996649,4.3288,133700.0,0,1,0,0,0,0.7645562648514037,1.29359861823999
17687,-121.84,37.29,24.0,8.132706489693264,6.48768401848461,7.948031990637284,6.418364935936212,4.775,191900.0,1,0,0,0,0,0.7977275494580528,1.2670994203147459
8352,-118.33,33.96,24.0,8.781708985836179,7.1631723908466425,7.877397186353287,7.148345743900068,4.2099,189800.0,1,0,0,0,0,0.8156922988907924,1.2284952771527478
4548,-118.21,34.02,52.0,3.1354942159291497,2.0794415416798357,4.02535169073515,2.0794415416798357,7.5752,67500.0,1,0,0,0,0,0.6631941883725112,1.5078539853523378
11828,-121.0,39.0,4.0,5.14166355650266,3.1780538303479458,4.543294782270004,3.332204510175204,10.9891,312500.0,0,1,0,0,0,0.6180983635789747,1.543021606507674
5222,-118.25,33.95,28.0,7.667158255319148,5.8377304471659395,7.495541943884256,6.1675164908883415,1.5427,95700.0,1,0,0,0,0,0.7613942810057391,1.2431516424230598
7634,-118.29,33.84,23.0,8.196161139282902,6.684611727667927,7.7501841622578365,6.595780513961311,4.7393,237900.0,1,0,0,0,0,0.8155783682228552,1.242637034682106
4108,-118.37,34.13,28.0,8.363575702750637,6.4425401664681985,7.312553498102598,6.423246963533519,8.5677,500001.0,1,0,0,0,0,0.7703093025569622,1.3020791120492299
3186,-119.79,36.29,6.0,7.143617602704121,5.429345628954441,6.639875833826536,5.5093883366279774,4.2917,104200.0,0,1,0,0,0,0.7600274722010925,1.296626261614438
19076,-122.49,38.29,26.0,7.454141078146678,5.66988092298052,6.511745329644728,5.529429087511423,3.8,242100.0,1,0,0,0,0,0.7606350434663656,1.3480851205746254
16148,-122.47,37.78,52.0,7.622174594817622,5.937536205082426,7.050989447068045,6.013715156042802,4.1856,404700.0,0,0,0,1,0,0.7789819206082481,1.2674651853369843
3093,-118.48,35.61,17.0,8.294799358992574,6.836259277277067,7.387090235656757,6.595780513961311,1.6236,67300.0,0,1,0,0,0,0.8241621022292395,1.2575917802957426
9199,-119.66,37.39,10.0,7.653020413804189,6.018593214496234,6.911747300251674,5.986452005284438,2.7813,124100.0,0,1,0,0,0,0.7864337070942807,1.2783900058078836
5624,-118.27,33.77,26.0,7.728855823852543,6.543911845564792,7.850882664809852,6.39024066706535,1.9964,150600.0,0,0,0,0,1,0.8466857183917423,1.2094780504412423
13817,-117.12,34.46,17.0,7.3864708488298945,5.7899601708972535,6.641182169740591,5.707110264748875,2.6827,110400.0,0,1,0,0,0,0.7838601531629211,1.2942576025653352
7203,-118.19,34.02,40.0,6.163314804034641,4.8283137373023015,6.304448802421981,4.804021044733257,2.3438,137500.0,1,0,0,0,0,0.7833956062315008,1.2829491683413012
11660,-118.01,33.81,18.0,8.56388591940822,6.988413181999592,8.017307507688582,6.97166860472579,4.4583,190100.0,1,0,0,0,0,0.8160329607102594,1.228383964436166
14095,-117.1,32.75,11.0,7.780720886117918,6.588926477533519,7.552762084214147,6.568077911411976,1.3448,91300.0,0,0,0,0,1,0.8468272508385751,1.1846267646428168
15961,-122.43,37.71,52.0,7.252053951852814,5.659482215759621,6.779921907472252,5.645446897643238,3.1908,255600.0,0,0,0,1,0,0.7803971472542189,1.28458456581715
11803,-121.3,38.89,23.0,7.467942332285852,5.697093486505405,6.920671504248683,5.755742213586912,3.4706,99300.0,0,1,0,0,0,0.7628732565161077,1.2974768596580208
12886,-121.34,38.66,17.0,7.047517221357296,5.552959584921617,6.369900982828227,5.497168225293202,2.8092,137500.0,0,1,0,0,0,0.7879313253883985,1.2820268422804912
11232,-117.96,33.82,32.0,7.957527402230773,6.434546518787453,7.313220387090301,6.400257445308821,3.63,183400.0,1,0,0,0,0,0.8086112926213267,1.2433136432759249
20167,-119.27,34.44,22.0,8.168486417126681,6.568077911411976,7.302496423727326,6.46302945692067,2.7019,234700.0,1,0,0,0,0,0.8040752687842921,1.263878877788464
5057,-118.35,34.02,27.0,8.119398589612294,6.975413927455952,7.789868559054706,6.863803391452954,1.4589,87500.0,1,0,0,0,0,0.8591047539383125,1.1829299480988704
2625,-124.1,40.73,33.0,6.4692503167957724,4.867534450455582,5.814130531825066,4.804021044733257,3.9659,111800.0,0,0,0,0,1,0.7524108995780021,1.3466323849451367
15237,-117.26,32.95,22.0,8.609772372709331,7.113142108707088,7.5745584842024805,6.920671504248683,4.4375,500001.0,0,0,0,0,1,0.8261707511866213,1.2440660371502519
18815,-120.08,39.61,32.0,7.247792581767846,5.5134287461649825,6.300785794663244,5.308267697401205,2.7778,72900.0,0,1,0,0,0,0.7607045433438955,1.365378122379959
18817,-120.48,39.66,32.0,7.324489979348532,5.66988092298052,5.720311776607412,4.882801922586371,1.8839,71000.0,0,1,0,0,0,0.7740990756990319,1.5000587972794162
10004,-121.06,39.04,14.0,7.409741954080923,5.634789603169249,6.452048954437226,5.568344503761097,4.2802,194800.0,0,1,0,0,0,0.7604569279320021,1.3306902884827023
3890,-118.56,34.21,36.0,7.160069207596127,5.493061443340548,6.670766320845874,5.517452896464707,3.5333,196800.0,1,0,0,0,0,0.7671799369638707,1.29771279283307
14558,-117.22,32.95,4.0,9.804992305787028,8.062747901086354,8.895903562215581,7.994632311431825,6.357,322500.0,0,0,0,0,1,0.8223104771155832,1.226446936373359
327,-122.18,37.73,42.0,6.813444599510896,5.375278407684165,6.472346294500901,5.293304824724492,2.9063,80000.0,0,0,0,1,0,0.788922303421977,1.2871816048994542
3342,-122.62,38.73,21.0,7.262628600974241,5.780743515792329,6.590301048196686,5.662960480135946,2.1474,85300.0,0,1,0,0,0,0.7959574739945912,1.2824791249116916
13974,-116.76,34.29,14.0,8.283999304248526,6.745236349484363,6.970730078143525,5.932245187448011,2.8214,111400.0,0,1,0,0,0,0.8142487827135626,1.3964357578774007
3815,-118.49,34.21,25.0,7.0317412587631285,6.1092475827643655,6.616065185132817,6.042632833682381,1.3565,225000.0,1,0,0,0,0,0.8688100653804449,1.1636883213501463
1080,-121.84,39.73,52.0,6.519147287940395,5.030437921392435,5.940171252720432,5.043425116919247,1.6797,94800.0,0,1,0,0,0,0.7716404767688121,1.29260316884066
4566,-118.26,34.07,30.0,6.835184586147301,5.476463551931511,6.638567789166521,5.3706380281276624,2.5227,187500.0,1,0,0,0,0,0.8012166288867346,1.2726950783779067
10870,-117.9,33.72,36.0,6.095824562432225,4.770684624465665,6.359573868672378,4.7535901911063645,3.6875,137500.0,1,0,0,0,0,0.7826151451055161,1.282362239352708
20268,-119.18,34.19,19.0,7.780720886117918,6.184148890937483,7.569927655242652,6.637258031284457,1.6953,167400.0,0,0,0,0,1,0.7948041038165267,1.1722794035494468
17591,-121.9,37.3,39.0,8.196436811235028,6.502790045915623,7.3343293503005365,6.455198563340122,4.537,345900.0,1,0,0,0,0,0.7933679226321995,1.2697420119318428
1811,-122.32,37.92,28.0,8.444622498581403,6.885509670034818,7.865955413933502,6.860663671448287,3.2674,129100.0,0,0,0,1,0,0.8153721106173192,1.2308754521410232
17193,-119.78,34.45,9.0,7.5126175446745105,5.869296913133774,7.323830566202317,5.3981627015177525,4.2109,450000.0,0,0,0,0,1,0.7812585797468632,1.3916989835379092
17804,-121.87,37.39,16.0,7.884576510596324,6.1903154058531475,7.529943370601589,6.1070228877422545,6.057,246800.0,1,0,0,0,0,0.7851170443376119,1.291067129684727
4137,-118.18,34.12,45.0,7.7823903355874595,6.192362489474872,7.358830898342354,6.156978985585555,4.21,167900.0,1,0,0,0,0,0.7956890135872936,1.2639949484653505
8818,-118.32,33.77,37.0,6.4425401664681985,4.564348191467836,5.560681631015528,4.672828834461906,6.887,500001.0,1,0,0,0,0,0.7084702731422802,1.3787237655603282
15760,-122.42,37.77,52.0,6.99117688712121,5.857933154483459,6.380122536899765,5.8916442118257715,2.5186,250000.0,0,0,0,1,0,0.8379037248041378,1.1866257763984533
20098,-120.28,37.9,17.0,6.954638864880987,5.3612921657094255,6.274762021241939,5.2832037287379885,2.1538,153300.0,0,1,0,0,0,0.7708944015457763,1.316367723442355
3151,-118.61,34.99,11.0,8.302017809751204,6.642486801367256,7.3395376954076745,6.336825731146441,3.8917,120800.0,0,1,0,0,0,0.8001051013845415,1.3101224748765854
15990,-122.47,37.75,45.0,7.783224016336037,6.056784013228625,6.815639990074331,6.049733455231958,4.4312,361000.0,0,0,0,1,0,0.7781844644990527,1.286539989560187
14634,-117.2,32.8,33.0,7.853216388156072,6.07993319509559,6.98933526597456,6.095824562432225,4.2417,294100.0,0,0,0,0,1,0.7741965704988236,1.288294357510619
7888,-118.06,33.88,17.0,8.88016824790345,6.97914527506881,8.254528881939745,6.974478911025045,6.5901,337400.0,1,0,0,0,0,0.7859248924384447,1.2732375222851342
19066,-122.46,38.29,35.0,7.47477218239787,5.860786223465865,6.532334292222349,5.8289456176102075,3.5982,271700.0,0,0,0,1,0,0.7840755651747173,1.2823540778653602
18896,-122.24,38.12,42.0,7.3938782901077555,5.545177444479562,6.361302477572996,5.497168225293202,4.0114,166900.0,0,0,0,1,0,0.749968721002405,1.3450340224422346
6194,-117.9,34.08,32.0,7.634820677745543,5.877735781779639,6.884486652042782,5.916202062607435,5.212,201200.0,1,0,0,0,0,0.7698590484138591,1.2904935627537821
2610,-123.98,40.88,41.0,7.450079569807499,5.921578419643816,6.739336627357174,5.820082930352362,2.6923,84200.0,1,0,0,0,0,0.7948342516557608,1.280064160418493
19626,-121.03,37.33,27.0,7.195937226475569,5.442417710521793,6.594413459749778,5.438079308923196,3.06,106000.0,0,1,0,0,0,0.7563181194101918,1.323249775829483
18199,-122.02,37.4,35.0,7.761744984658913,6.2766434893416445,7.297091005160418,6.212606095751519,4.35,261000.0,1,0,0,0,0,0.8086639668975764,1.2493541140435043
7162,-118.17,34.04,38.0,5.955837369464831,4.634728988229636,5.998936561946683,4.564348191467836,1.625,129700.0,1,0,0,0,0,0.7781825964542909,1.3048604356254228
18339,-122.14,37.44,52.0,8.044947049617722,6.150602768446279,7.016609683894219,6.045005314036012,6.6756,500001.0,0,0,0,1,0,0.7645299254938591,1.3308420144706916
2286,-119.76,36.79,32.0,7.80954132465341,6.150602768446279,7.140453043101158,6.18826412308259,3.3281,75100.0,0,1,0,0,0,0.7875754173974161,1.2619922435959643
10050,-120.99,39.18,23.0,7.844240718141811,6.126869184114185,6.92461239604856,6.0063531596017325,3.6607,153000.0,0,1,0,0,0,0.7810659315877743,1.305990591912172
4765,-118.35,34.04,38.0,7.394493107219038,5.929589143389895,6.927557906278317,5.921578419643816,2.3687,146800.0,1,0,0,0,0,0.8018925783568588,1.24873683724074
13436,-117.44,34.09,24.0,8.154212694914229,6.723832440821209,7.8407064517494,6.625392368007956,2.3682,97400.0,0,1,0,0,0,0.8245838920800844,1.230751666012792
7808,-118.1,33.89,34.0,7.715569534520208,6.07993319509559,7.302496423727326,6.095824562432225,4.4934,185600.0,1,0,0,0,0,0.7880083470045054,1.265713843221516
14102,-117.1,32.75,16.0,7.794411205726601,6.684611727667927,7.317212408359839,6.626717749249025,1.6444,103400.0,0,0,0,0,1,0.8576159957735746,1.1762099278500138
274,-122.18,37.79,39.0,6.42648845745769,4.564348191467836,5.4680601411351315,4.672828834461906,5.2578,253000.0,0,0,0,1,0,0.7102398489755455,1.3752886495783074
13578,-117.28,34.13,29.0,7.639161171659173,6.359573868672378,7.257707677160043,6.263398262591624,1.8281,76800.0,0,1,0,0,0,0.8324963599754922,1.2196511943499335
17224,-119.72,34.44,39.0,7.306531398939505,5.720311776607412,6.55250788703459,5.594711379601839,3.8819,289900.0,1,0,0,0,0,0.7829038793205867,1.3059711043502464
639,-122.15,37.72,47.0,7.0825485693553,5.529429087511423,6.293419278846481,5.58724865840025,3.375,198300.0,0,0,0,1,0,0.780711778163598,1.2676272352237115
10468,-117.72,33.54,13.0,8.490233009833455,6.70073110954781,7.554858521040676,6.598509028614515,4.9821,244800.0,1,0,0,0,0,0.7892281756916413,1.2866896101854912
7979,-118.17,33.87,49.0,7.569411792450712,6.100318952020064,7.200424892944957,6.089044875446846,3.0319,162800.0,1,0,0,0,0,0.8059171728646294,1.2431197252254162
2372,-119.55,36.7,31.0,7.421775793644647,5.921578419643816,7.22402480828583,5.8522024797744745,2.3687,63900.0,0,1,0,0,0,0.7978654414101989,1.2682021545383473
15331,-117.31,33.24,6.0,7.365812837209472,5.666426688112432,6.675823221634848,5.583496308781699,4.0469,162400.0,1,0,0,0,0,0.7692873567853442,1.3192115530952448
15933,-122.4,37.73,42.0,7.254177846456518,6.008813185442595,6.93537044601511,5.8944028342648505,2.3625,233000.0,0,0,0,1,0,0.8283244928131653,1.2306891894607435
7428,-118.21,33.95,32.0,7.018401799069201,5.796057750765372,7.143617602704121,5.713732805509369,2.295,155200.0,1,0,0,0,0,0.8258372656199393,1.2283391677506914
15094,-116.95,32.82,12.0,8.619027497297505,7.268920128193722,8.043342170441608,7.141245122350491,2.5949,108300.0,1,0,0,0,0,0.8433573428641329,1.2069362344560737
805,-122.06,37.64,33.0,7.057036981697891,5.53338948872752,6.593044534142437,5.3981627015177525,3.8259,146100.0,0,0,0,1,0,0.7840952942542483,1.3073034978574707
11717,-120.1,39.19,17.0,7.300472814267799,5.488937726156687,5.313205979041787,4.394449154672439,3.9375,213200.0,0,1,0,0,0,0.7518605802393088,1.661294182117343
13162,-121.4,36.86,36.0,7.136483208590247,5.602118820879701,6.814542897259958,5.545177444479562,1.9405,145400.0,0,1,0,0,0,0.7849971277360229,1.2869711168025635
3348,-120.38,40.98,27.0,6.656726524178391,5.225746673713202,5.765191102784844,4.7535901911063645,1.6833,40000.0,0,1,0,0,0,0.7850325012951004,1.400357678420126
5413,-118.45,34.01,37.0,7.192182058713246,5.5254529391317835,6.440946540632921,5.43372200355424,5.8666,440100.0,1,0,0,0,0,0.7682582134357626,1.3236198049897996
4726,-118.37,34.05,52.0,7.355001921105257,5.726847747587197,6.655440350367647,5.733341276897746,3.625,440900.0,1,0,0,0,0,0.7786330729777169,1.2828473948937809
11442,-117.98,33.72,24.0,7.946971357693591,6.306275286948016,7.461065514354283,6.304448802421981,6.0494,240400.0,1,0,0,0,0,0.7935444841943226,1.2605338875367822
12431,-116.17,33.53,13.0,7.446585099157725,6.240275845170769,7.590346945602565,6.093569770045136,2.1287,58600.0,0,1,0,0,0,0.8380050401729243,1.2220398518720117
18065,-122.04,37.24,24.0,7.3277805384216315,5.3471075307174685,6.29156913955832,5.262690188904886,11.1557,500001.0,1,0,0,0,0,0.7297035579437822,1.3924020368651933
10861,-117.87,33.7,17.0,8.076204527239026,6.410174881966167,7.558516743045645,6.428105272684596,4.9153,266400.0,1,0,0,0,0,0.7937113108448708,1.256389586766386
9082,-118.17,34.69,12.0,8.493310250952906,6.6895992691789665,7.691200097522863,6.586171654854675,4.1667,171900.0,0,1,0,0,0,0.7876315678481695,1.2895670954297824
20494,-118.71,34.29,24.0,8.001019961323651,6.008813185442595,7.093404625868766,5.945420608606575,6.3236,302000.0,1,0,0,0,0,0.7510058985590288,1.3457449839194549
10725,-117.82,33.64,18.0,7.5883236773352225,5.564520407322694,6.695798917058491,5.631211781821365,9.8589,500001.0,1,0,0,0,0,0.7333003498444305,1.3475472014445968
9137,-118.35,34.52,14.0,8.157943507105037,6.385194398997726,7.444833273892193,6.364750756851911,5.9171,333300.0,0,1,0,0,0,0.7826965697220921,1.2817380945078929
13632,-117.34,34.07,46.0,7.524021415206125,6.054439346269371,7.00397413672268,5.934894195619588,2.0461,90500.0,0,1,0,0,0,0.8046813016817425,1.2677599915360642
8592,-118.36,33.88,44.0,7.217443431696533,5.472270673671475,6.565264970035361,5.5134287461649825,4.4271,336200.0,1,0,0,0,0,0.7582007016001181,1.3090662388113432
17486,-119.81,34.44,14.0,6.8690144506657065,5.723585101952381,6.4967749901858625,5.659482215759621,3.2115,206300.0,0,0,0,0,1,0.8332469152685626,1.2137178259060473
16919,-122.34,37.57,28.0,8.230044310126114,6.856461984594587,7.433666540166168,6.741700694652055,3.9728,300000.0,0,0,0,0,1,0.8331014665569304,1.2207667891063019
20226,-119.3,34.29,26.0,8.20685642839965,6.838405200847344,7.9287663216266955,6.769641976852503,1.9286,160500.0,0,0,0,0,1,0.833255127649509,1.2123028745776256
8649,-118.39,33.86,34.0,7.767263996757308,6.093569770045136,6.82001636467413,6.082218910376446,5.687,392400.0,1,0,0,0,0,0.7845194617550132,1.2770444653851778
10173,-117.98,33.86,26.0,7.123672785204607,5.655991810819852,6.661854740545311,5.755742213586912,4.1287,205800.0,1,0,0,0,0,0.7939713096546166,1.237663627184098
4515,-118.2,34.04,47.0,7.546974117516527,6.013715156042802,7.396335293800808,5.940171252720432,3.7619,127600.0,1,0,0,0,0,0.7968379197279833,1.2704977342295014
2202,-119.86,36.82,12.0,7.305860032684009,5.537334267018537,6.516193076042964,5.4116460518550396,4.7622,89300.0,0,1,0,0,0,0.7579305163589678,1.3500254751841463
5355,-118.41,34.04,49.0,6.400257445308821,4.564348191467836,5.43372200355424,4.672828834461906,8.0239,500001.0,1,0,0,0,0,0.7131507178376635,1.3696751308558972
4261,-118.34,34.1,28.0,7.707062655370473,6.6240652277998935,7.148345743900068,6.529418838262226,2.5434,232100.0,1,0,0,0,0,0.85947987242378,1.1803596684910584
1495,-122.01,37.94,26.0,7.3901814282264295,5.41610040220442,6.561030665896573,5.3981627015177525,6.0704,268000.0,0,0,0,1,0,0.7328778670463887,1.3690179116217818
9730,-121.74,36.79,16.0,8.253748343328501,6.431331081933479,7.495541943884256,6.416732282512326,4.3814,245300.0,1,0,0,0,0,0.7792012567395418,1.2862852897607462
19376,-120.79,37.76,14.0,8.16961956172385,6.2324480165505225,7.317212408359839,6.210600077024653,5.5228,275300.0,0,1,0,0,0,0.7628810582258533,1.3154315944358337
14126,-117.08,32.75,15.0,7.507690077819904,6.248042874508429,7.234177179749849,6.0867747269123065,2.5101,95300.0,0,0,0,0,1,0.8322190726768448,1.2334430654423771
2407,-119.43,36.61,19.0,7.3031700512368,5.6937321388027,7.167809184316444,5.700443573390687,2.4219,65800.0,0,1,0,0,0,0.7796247518347816,1.281158204131261
11961,-117.42,33.89,4.0,4.394449154672439,2.3978952727983707,4.02535169073515,2.6390573296152584,7.7197,193800.0,0,1,0,0,0,0.5456645846610345,1.6651586554631972
9919,-122.32,38.33,17.0,6.747586526829315,4.77912349311153,5.916202062607435,4.820281565605037,5.0877,209300.0,0,0,0,1,0,0.7082715388841757,1.3998324444315662
2911,-119.05,35.36,30.0,8.441607204459642,6.68586094706836,7.744136627627991,6.626717749249025,3.6548,84700.0,0,1,0,0,0,0.7920127986452943,1.2738745671514815
2336,-119.67,36.83,3.0,7.615791072035833,5.820082930352362,6.911747300251674,5.831882477283517,4.4356,111300.0,0,1,0,0,0,0.7642125256984699,1.3058889821084423
553,-122.26,37.77,52.0,7.6487397889562425,6.09807428216624,6.82001636467413,6.025865973825314,2.9899,228100.0,0,0,0,1,0,0.7972652293611876,1.2693179407209256
7620,-118.25,33.84,19.0,7.4570320891223805,6.042632833682381,6.940222469119639,5.8998973535824915,3.8125,208100.0,1,0,0,0,0,0.8103267843646278,1.2639257333171021
10294,-117.8,33.87,16.0,8.691986481789401,7.156176637480615,8.041734711487537,7.098375638590786,4.2566,206100.0,1,0,0,0,0,0.823307382319742,1.2245035941088895
8139,-118.11,33.83,36.0,7.288244401020124,5.455321115357702,6.499787040655854,5.3981627015177525,5.1171,225300.0,1,0,0,0,0,0.7485096293689231,1.3501342593788355
17308,-119.59,34.43,28.0,7.908019444632471,6.297109319933935,6.9726062513017535,6.093569770045136,4.2059,500001.0,1,0,0,0,0,0.7962941118219009,1.2977646507810308
7084,-118.02,33.93,33.0,8.457867725331422,6.8966943316227125,8.001355025826703,6.837332814685591,3.6028,184700.0,1,0,0,0,0,0.8154176153603141,1.237012729169064
15504,-117.25,33.08,14.0,8.883085524404578,6.920671504248683,8.038512020976814,6.922643891475888,6.617,285200.0,0,0,0,0,1,0.7790841915498238,1.283192615951639
9992,-121.11,39.09,16.0,6.90875477931522,5.288267030694535,6.2324480165505225,5.25227342804663,2.3062,138800.0,0,1,0,0,0,0.7654443093750529,1.3153836855528391
2612,-124.16,41.02,23.0,7.422373700986824,5.955837369464831,6.966967138613983,5.968707559985366,2.1726,75500.0,0,0,0,0,1,0.8024168021441694,1.2435478914642992
5166,-118.28,33.94,43.0,7.091742115095153,5.680172609017068,6.734591659972948,5.53338948872752,2.7917,105600.0,1,0,0,0,0,0.8009558888113706,1.2816271346057002
10231,-117.93,33.86,35.0,6.837332814685591,5.204006687076795,6.248042874508429,5.1647859739235145,5.5867,182500.0,1,0,0,0,0,0.7611164803765804,1.3238366215379684
13800,-117.36,34.54,7.0,8.279189777195004,6.639875833826536,7.669028288589683,6.568077911411976,3.0357,91300.0,0,1,0,0,0,0.8019958489315039,1.260519422708124
11852,-120.48,39.78,11.0,6.2422232654551655,4.653960350157523,5.3230099791384085,4.465908118654584,2.375,100000.0,0,1,0,0,0,0.745561341247247,1.397750043128008
18081,-122.03,37.27,25.0,8.403128235128264,6.317164686747284,7.3833681469923835,6.331501849893691,10.7958,500001.0,1,0,0,0,0,0.751763451655913,1.327193521276371
19150,-122.7,38.35,14.0,7.746732907753622,6.551080335043404,6.86171134048073,5.986452005284438,3.7813,146500.0,1,0,0,0,0,0.845657183880252,1.2940441017342705
20053,-119.46,35.86,22.0,7.467942332285852,5.926926025970411,7.01571242048723,5.82600010738045,1.505,42700.0,0,1,0,0,0,0.7936491421936631,1.28183010549989
3551,-118.66,34.23,18.0,6.8001700683022,4.962844630259907,5.575949103146316,4.709530201312334,6.1288,350000.0,1,0,0,0,0,0.7298118400587269,1.4439168616876688
